GWA_ETH,2016-03-01,6.36241335,7.82472624,6.36241335,7.6938466,3154472.68937058,7.05109551,6.86394911
GWA_ETH,2016-03-02,7.74509395,8.83646899,7.46226871,8.53943902,3615260.94529511,8.09019492,8.07507029
GWA_ETH,2016-03-03,8.55138154,10.19648085,8.42611556,9.40776028,4412856.59196119,9.37533448,9.352784699999999
GWA_ETH,2016-03-04,9.3805764,10.54001074,8.54673322,10.54001074,3728081.5714621004,9.33152897,9.39072546
GWA_ETH,2016-03-05,10.38703048,12.41813328,9.98047494,10.95573204,5238585.46839586,11.34431381,11.26757809
GWA_ETH,2016-03-06,11.03837756,11.97427883,10.24632054,11.39261247,3622258.75749907,11.28800525,11.27192016
GWA_ETH,2016-03-07,11.57086117,11.84109743,9.44817791,9.54833666,3483014.24897929,10.44677383,10.45736094
GWA_ETH,2016-03-08,9.64697644,10.26364295,8.91996655,9.90798742,2707233.50177741,9.72226132,9.73783914
GWA_ETH,2016-03-09,9.92791199,12.14808062,9.7671588,11.99810722,2474097.89613105,10.70050035,10.72189016
GWA_ETH,2016-03-10,11.96068336,12.33868436,11.09377781,11.34230476,2424999.4858332,11.73760028,11.74853719
GWA_ETH,2016-03-11,11.35677166,11.69113356,10.52102341,11.24202007,1953415.82694661,11.19203604,11.20355626
GWA_ETH,2016-03-12,11.22262567,13.78722184,11.22262567,13.67537817,3868582.90296144,13.21291516,13.11917489
GWA_ETH,2016-03-13,13.63711247,15.41727363,13.63711247,14.4401636,3110651.12025265,14.46028565,14.47135432
GWA_ETH,2016-03-14,14.52971591,15.253345699999999,11.50255483,12.41710164,4542450.35551409,13.62562885,13.62907403
GWA_ETH,2016-03-15,12.560635000000001,13.27875175,12.042400500000001,13.11676978,2325894.08713082,12.81980289,12.82933656
GWA_ETH,2016-03-16,13.09768312,13.81663828,12.65532716,12.65532716,1971690.46348358,13.36070843,13.35029459
GWA_ETH,2016-03-17,12.65368925,12.74547495,10.54010636,11.06219781,3890893.53024618,11.52795041,11.69041594
GWA_ETH,2016-03-18,11.13814942,11.218798800000002,8.58286037,10.95679775,5503292.7329923,10.23035832,10.26836493
GWA_ETH,2016-03-19,11.10154168,11.13180283,9.82569637,10.53601687,2676114.42670613,10.59263399,10.61272794
GWA_ETH,2016-03-20,10.52516871,10.89386355,9.61815378,10.34477157,1776227.98461756,10.34393588,10.31806388
GWA_ETH,2016-03-21,10.34023905,12.04532516,10.20030677,11.88591497,2924993.64629315,11.15522079,11.08353449
GWA_ETH,2016-03-22,11.89100367,12.10802781,11.21940675,11.35296451,2255433.90643602,11.68616006,11.683356199999999
GWA_ETH,2016-03-23,11.36811753,12.47731954,11.31707154,12.45405865,2077112.22254945,11.94906679,11.95323971
GWA_ETH,2016-03-24,12.46388426,12.54301971,10.87804874,11.29523412,2907138.08546761,11.44289221,11.47250291
GWA_ETH,2016-03-25,11.30625434,11.41798551,10.56922186,10.73552107,1741330.00865824,10.89587828,10.87216954
GWA_ETH,2016-03-26,10.77177526,11.22385144,10.64017798,10.968555,1277082.39930434,10.9785354,10.97413486
GWA_ETH,2016-03-27,10.99891307,11.054937800000001,10.23061099,10.45852924,2017152.48635608,10.71551995,10.76479215
GWA_ETH,2016-03-28,10.50138135,11.91556047,10.44441841,11.70806723,2514613.36116134,11.33665966,11.317999499999999
GWA_ETH,2016-03-29,11.71607975,11.92324649,11.41969944,11.65165918,1871898.47340652,11.64509918,11.64697803
GWA_ETH,2016-03-30,11.64457657,12.16405167,11.48242575,11.98739082,2048207.82109236,11.87590272,11.87190158
GWA_ETH,2016-03-31,11.95983178,12.05781178,11.39493654,11.46891031,1738512.68875445,11.84435008,11.83917486
GWA_ETH,2016-04-01,11.46501845,11.85570118,11.46272319,11.63897073,1379803.69604525,11.67540753,11.67229462
GWA_ETH,2016-04-02,11.64079914,11.67230885,11.43567423,11.60160624,1143223.77214445,11.52944998,11.53082801
GWA_ETH,2016-04-03,11.60879266,11.68940778,11.4768555,11.60286015,849372.87146787,11.56014196,11.56075167
GWA_ETH,2016-04-04,11.60379207,11.60379207,11.02084549,11.16803008,1201029.51951318,11.33434276,11.35658955
GWA_ETH,2016-04-05,11.15891564,11.20895124,10.16194887,10.46652759,2389835.50157661,10.75458013,10.78973265
GWA_ETH,2016-04-06,10.48159619,10.96079037,10.2925492,10.71267031,2001932.43027904,10.67007169,10.66411175
GWA_ETH,2016-04-07,10.71142285,10.82436295,10.00544812,10.07934844,1748582.79068319,10.47436005,10.46627168
GWA_ETH,2016-04-08,10.08931044,10.37749536,9.63956604,9.72439193,1902234.66814497,9.92785731,9.94484806
GWA_ETH,2016-04-09,9.70073511,10.0722285,9.08667215,9.17964007,2143335.5181025,9.61961605,9.63070772
GWA_ETH,2016-04-10,9.14819643,9.19433113,7.482189900000001,8.94236361,5753463.61209297,8.57487277,8.65687202
GWA_ETH,2016-04-11,8.93919412,8.93919412,8.0157653,8.67110906,2286650.63013878,8.52851827,8.532295800000002
GWA_ETH,2016-04-12,8.65959557,8.65959557,7.19779854,7.48630662,3648217.46482679,7.87913774,7.932868300000001
GWA_ETH,2016-04-13,7.473903900000001,8.725283000000001,7.08680673,8.04569229,4614598.6356092,7.88301569,7.83120704
GWA_ETH,2016-04-14,8.07388273,8.78524072,8.04399001,8.42323695,2162332.28315279,8.42515788,8.41981741
GWA_ETH,2016-04-15,8.42526675,8.62865269,8.12304978,8.26341488,2181766.25485952,8.36034698,8.36785978
GWA_ETH,2016-04-16,8.25712671,8.6434832,8.15025661,8.60726891,1578546.18809779,8.29932197,8.31339762
GWA_ETH,2016-04-17,8.60491086,9.72129722,8.55932661,9.32536909,3400293.34426372,9.34262277,9.27607046
GWA_ETH,2016-04-18,9.35477519,9.50106412,8.52972964,9.05285216,2883224.51434115,9.13016898,9.12409931
GWA_ETH,2016-04-19,9.12322577,9.35722699,8.69128801,8.76399759,1879038.74311526,9.114507199999998,9.10286288
GWA_ETH,2016-04-20,8.76684566,8.87311855,8.34047891,8.5303085,2277417.0480057,8.64952917,8.65441138
GWA_ETH,2016-04-21,8.51576139,8.75907397,8.05320403,8.14771979,2123338.40698184,8.51959549,8.52038141
GWA_ETH,2016-04-22,8.17481017,8.26513989,7.67176629,7.81457805,2223284.89049859,8.001252000000001,8.01298842
GWA_ETH,2016-04-23,7.79711011,8.55858297,7.73849399,8.32805045,2072325.99678109,8.00701545,8.0151518
GWA_ETH,2016-04-24,8.299748,8.47521338,7.93929337,7.98429473,1808264.23765661,8.21030489,8.20579784
GWA_ETH,2016-04-25,7.99393662,8.09632977,7.28056134,7.52374495,3013917.61800534,7.78941011,7.83317372
GWA_ETH,2016-04-26,7.52944621,7.530939500000001,7.05983422,7.38029671,3055481.11927036,7.31542447,7.32205961
GWA_ETH,2016-04-27,7.35946611,7.961767200000001,7.29589604,7.79179955,3129362.92879859,7.62345771,7.61767655
GWA_ETH,2016-04-28,7.76294936,7.83410124,7.19334215,7.19545261,2279210.8747987,7.42839991,7.41739124
GWA_ETH,2016-04-29,7.18991708,7.74033176,7.18018986,7.44816735,1812981.94013964,7.46797446,7.46736138
GWA_ETH,2016-04-30,7.444553999999999,9.21040273,7.444553999999999,8.7924422,5393966.95370709,8.4824164,8.21778522
GWA_ETH,2016-05-01,8.76687804,8.98718295,8.46957724,8.793855699999998,2543379.66040513,8.71954655,8.71088258
GWA_ETH,2016-05-02,8.846627499999999,10.32402709,8.8218774,10.13191927,5172230.87459688,9.69291042,9.60299947
GWA_ETH,2016-05-03,10.13920289,10.13920289,9.24394595,9.35074823,2926874.32468588,9.67242824,9.63403335
GWA_ETH,2016-05-04,9.31277487,10.02940461,9.24342845,9.39644606,2598444.87182844,9.55064058,9.54924497
GWA_ETH,2016-05-05,9.41319229,9.993921400000001,9.28441234,9.78197937,2511353.43616113,9.55854274,9.55052641
GWA_ETH,2016-05-06,9.77960996,9.89872103,9.0728432,9.3157391,2937074.83268522,9.67256813,9.67991482
GWA_ETH,2016-05-07,9.31502002,9.44371147,9.205446499999999,9.38305091,1671687.28010457,9.32636917,9.32615321
GWA_ETH,2016-05-08,9.36555187,9.51875633,8.89875452,9.45065288,2272228.79823032,9.26935661,9.25802448
GWA_ETH,2016-05-09,9.42249849,9.62324531,9.20211817,9.29539548,1781653.59100904,9.43027142,9.42711567
GWA_ETH,2016-05-10,9.28798089,9.47282457,9.25543942,9.35133988,1574010.19591468,9.35301729,9.35214377
GWA_ETH,2016-05-11,9.38685334,10.00031769,9.38685334,10.00031769,2169632.28502566,9.72708956,9.70587975
GWA_ETH,2016-05-12,10.00996669,10.53010469,9.86994543,10.09883254,3153561.63979848,10.18473212,10.16874258
GWA_ETH,2016-05-13,10.07593652,11.06597067,10.07593652,10.57981796,3634650.68023396,10.61720879,10.6053624
GWA_ETH,2016-05-14,10.54818414,10.64942382,9.77187624,10.23259842,2576853.77439846,10.21862881,10.21579587
GWA_ETH,2016-05-15,10.236421,10.45995522,9.95695771,9.98049452,1511645.23105516,10.18413469,10.160600099999998
GWA_ETH,2016-05-16,9.97829246,11.36127829,9.97829246,11.15321343,3425423.25938905,10.71631789,10.52381881
GWA_ETH,2016-05-17,11.15359499,12.45949932,11.15359499,12.18669548,4914923.00331563,11.79980277,11.75401765
GWA_ETH,2016-05-18,12.20267528,14.35412234,12.20267528,13.54960754,6842103.64598752,13.04661471,13.03253476
GWA_ETH,2016-05-19,13.53828137,14.96900141,13.37947412,14.95693383,5189307.00474142,13.9731959,14.01380318
GWA_ETH,2016-05-20,14.86757465,15.11638922,13.56967066,13.70371343,4923241.02603678,14.43405674,14.44902725
GWA_ETH,2016-05-21,13.73435243,14.13937602,13.18825225,14.124210999999999,2737975.12733179,13.71274646,13.74799226
GWA_ETH,2016-05-22,14.11682393,14.46706756,13.84918732,14.43092301,2385849.66170312,14.1958577,14.193147
GWA_ETH,2016-05-23,14.47034029,14.64569182,13.36010284,13.42145528,2565242.40880549,14.22995817,14.24619622
GWA_ETH,2016-05-24,13.35932879,13.89477417,12.12929656,12.83173753,4820748.91482462,13.02088209,13.1336601
GWA_ETH,2016-05-25,12.85016466,12.99593549,11.95557633,12.65844061,3035167.15877819,12.54677397,12.53617031
GWA_ETH,2016-05-26,12.64775331,13.08963107,12.20631304,12.5872724,2298482.56295035,12.57199408,12.57199608
GWA_ETH,2016-05-27,12.56469002,12.56469002,10.86096045,11.63348508,6118975.29976901,11.515507199999998,11.5953611
GWA_ETH,2016-05-28,11.60556282,12.96313224,10.79291201,12.70334172,5023716.90686136,11.86085194,11.91375311
GWA_ETH,2016-05-29,12.71817302,13.40177191,12.64218459,13.07354792,3090958.65909162,12.93861166,12.94448991
GWA_ETH,2016-05-30,13.01837908,13.35812195,12.7384972,13.21433316,1830651.79559193,13.003554199999998,13.01226815
GWA_ETH,2016-05-31,13.21398665,14.47798165,13.17145772,14.29500527,3833905.95939128,13.79452411,13.66477901
GWA_ETH,2016-06-01,14.29770015,14.55124143,13.60445662,14.12144794,2419009.24674253,14.10293371,14.0993052
GWA_ETH,2016-06-02,14.15890032,14.18433782,13.78660092,13.899773000000001,1364910.59144411,14.03419969,14.03971275
GWA_ETH,2016-06-03,13.89902275,14.03420084,13.34510167,13.9105187,2234059.74700344,13.79698989,13.82373347
GWA_ETH,2016-06-04,13.92434561,13.97610464,13.43083572,13.78242073,1658338.4060718,13.74314222,13.74811377
GWA_ETH,2016-06-05,13.79437342,14.11976666,13.674409699999998,14.09140602,1325735.58198315,13.87973887,13.89223488
GWA_ETH,2016-06-06,14.11073465,14.15608047,13.86662467,14.06100607,1056373.50527037,13.99796204,14.00119941
GWA_ETH,2016-06-07,14.05315388,14.607889800000002,13.95612801,14.607889800000002,1919998.6749542,14.25149375,14.20120389
GWA_ETH,2016-06-08,14.60576643,14.91281509,14.40483287,14.57811595,1502460.02016208,14.672641199999997,14.67195615
GWA_ETH,2016-06-09,14.58195602,14.71260453,14.51834929,14.57941487,725648.82903921,14.62758277,14.62699582
GWA_ETH,2016-06-10,14.57027173,14.58328387,14.01942131,14.07024865,1037729.15301117,14.27976625,14.29372049
GWA_ETH,2016-06-11,14.08020529,14.31662685,13.86571141,14.31662685,1236292.75056706,14.04334976,14.04391065
GWA_ETH,2016-06-12,14.35564926,16.47786588,14.35564926,16.36126768,3290830.04870452,15.24095264,15.08009939
GWA_ETH,2016-06-13,16.42338748,17.79241437,16.27456251,17.73216275,2728670.06239033,17.00204505,17.01315972
GWA_ETH,2016-06-14,17.75506575,19.49597794,17.52440528,19.09892056,4444383.25824678,18.48403586,18.46472904
GWA_ETH,2016-06-15,19.16598456,19.16598456,17.9303889,18.57787901,1766752.65957325,18.64131192,18.60300471
GWA_ETH,2016-06-16,18.55271049,20.92925589,18.55271049,20.71206098,2706612.64515582,19.77375473,19.71205951
GWA_ETH,2016-06-17,20.74403431,21.71417945,13.6942538,15.51487931,14384547.23382842,16.36157426,17.60456166
GWA_ETH,2016-06-18,15.506051300000001,15.50817024,10.2438224,11.36229718,13690081.15786456,13.0633724,13.03825433
GWA_ETH,2016-06-19,11.38246317,13.30635672,10.72372073,12.42668176,7559401.95423916,12.38135468,12.36987765
GWA_ETH,2016-06-20,12.39213773,12.60502706,10.72180495,12.42746167,12358380.25670011,11.98854088,11.96429521
GWA_ETH,2016-06-21,12.42319352,13.270707699999999,11.66468533,13.270707699999999,7521667.2561054,12.16140324,12.1713009
GWA_ETH,2016-06-22,13.10509595,15.72643227,13.10509595,13.432712699999998,15496746.66767983,14.34891071,14.35665365
GWA_ETH,2016-06-23,13.43980413,13.73099568,12.88141187,13.65414046,3699339.512421,13.168911800000002,13.21168355
GWA_ETH,2016-06-24,13.64537362,14.36868064,13.15622014,14.159058400000001,4292682.19747955,13.92977037,13.90882227
GWA_ETH,2016-06-25,14.21086945,14.558879699999999,13.98120506,14.26907946,1884399.43506448,14.22336834,14.20770016
GWA_ETH,2016-06-26,14.25203693,14.32784383,13.61852206,13.79722221,1516815.08808732,13.95211719,13.95494767
GWA_ETH,2016-06-27,13.76583975,13.99580553,13.67009034,13.8485652,1044978.65480565,13.85094884,13.843732699999999
GWA_ETH,2016-06-28,13.88304648,13.96007861,11.71415349,12.24663289,4276357.35759932,12.75484851,13.1460092
GWA_ETH,2016-06-29,12.2224115,13.07296653,11.651644300000001,12.672443099999999,2991623.39621724,12.15747809,12.21898578
GWA_ETH,2016-06-30,12.67454363,12.74376349,12.2632662,12.53090778,1715792.72801761,12.53986881,12.5371994
GWA_ETH,2016-07-01,12.51085759,12.51857749,11.78516332,12.25609013,1886952.31800207,12.22218419,12.22230131
GWA_ETH,2016-07-02,12.27425372,12.28759937,12.02826651,12.24392197,1027320.4296552,12.14325519,12.14652099
GWA_ETH,2016-07-03,12.23324417,12.2361651,11.62437594,11.76209894,1230372.90800533,11.97251995,11.98335677
GWA_ETH,2016-07-04,11.74523899,11.89000209,11.42461125,11.56036617,1319941.97452227,11.62444615,11.63081489
GWA_ETH,2016-07-05,11.55541069,11.58953325,9.58756904,10.64421332,5441438.42562089,10.32012197,10.58533043
GWA_ETH,2016-07-06,10.63830076,11.15593834,10.31459832,10.5403923,2702535.3636361,10.70536563,10.68915347
GWA_ETH,2016-07-07,10.56508843,10.59520839,9.79852283,10.09840609,2260784.08319437,10.11502984,10.10398385
GWA_ETH,2016-07-08,10.10790174,11.48418684,9.99649916,11.33974483,2669183.92893842,10.53988216,10.49661065
GWA_ETH,2016-07-09,11.36251882,11.392705300000001,10.74264867,10.95251933,2279963.79696844,10.99150081,10.99644484
GWA_ETH,2016-07-10,10.94823503,11.02300818,10.78130108,10.93666395,883171.65881821,10.89451206,10.90742857
GWA_ETH,2016-07-11,10.94139271,11.00437512,10.27202961,10.48551508,1901376.8319391003,10.56841009,10.62610939
GWA_ETH,2016-07-12,10.47648531,10.47648531,10.47648531,10.47648531,1891784.48886236,10.47648531,10.47648531
GWA_ETH,2016-07-13,10.51929166,10.5934802,10.41524831,10.48924165,910220.72668766,10.51358627,10.51148992
GWA_ETH,2016-07-14,10.53497168,10.53497168,10.53497168,10.53497168,942125.45564089,10.53497168,10.53497168
GWA_ETH,2016-07-15,11.48530287,12.40561754,11.46185269,11.95809779,4239911.01589786,12.00008106,11.97356934
GWA_ETH,2016-07-16,11.95299009,11.95299009,11.95299009,11.95299009,4229936.10374388,11.95299009,11.95299009
GWA_ETH,2016-07-17,11.67349165,11.69261161,11.04658382,11.15540001,2824538.42396694,11.31391834,11.33683565
GWA_ETH,2016-07-18,11.15865055,11.15865055,11.15865055,11.15865055,2828194.45314423,11.15865055,11.15865055
GWA_ETH,2016-07-19,11.11759556,12.03779981,11.0791035,11.66676569,2745453.98731648,11.37004903,11.34213662
GWA_ETH,2016-07-20,11.64352219,11.64352219,11.64352219,11.64352219,2741974.01164399,11.64352219,11.64352219
GWA_ETH,2016-07-21,12.46724913,12.66002742,12.00209306,12.61243615,3411519.60486978,12.41990843,12.41980516
GWA_ETH,2016-07-22,12.61766407,12.61766407,12.61766407,12.61766407,3451169.89985355,12.61766407,12.61766407
GWA_ETH,2016-07-23,14.6024989,14.831728400000001,14.02047107,14.26271243,4822995.63014759,14.41683305,14.40110141
GWA_ETH,2016-07-24,14.25114099,14.25114099,14.25114099,14.25114099,4792376.96136135,14.25114099,14.25114099
GWA_ETH,2016-07-25,12.75909706,14.10859258,12.69740647,13.96669076,5457926.92448104,13.30399631,13.32823392
GWA_ETH,2016-07-26,14.01083183,14.01083183,11.65983092,11.65983092,11985153.29656343,12.66320919,12.88339187
GWA_ETH,2016-07-27,11.89398145,13.26209655,11.777854300000001,12.87979967,7473098.9342207005,12.54749148,12.59654668
GWA_ETH,2016-07-28,12.87991107,12.93462021,12.48620166,12.84740255,3155436.76943568,12.72478013,12.722862699999999
GWA_ETH,2016-07-29,12.82350928,12.84821184,12.58507818,12.78895557,1591404.45840813,12.70167975,12.70605239
GWA_ETH,2016-07-30,12.79179992,12.79395115,12.48354747,12.48354747,1175968.53857752,12.69103728,12.68561801
GWA_ETH,2016-07-31,12.46562844,12.53125822,11.54560512,11.85228237,3370165.43006544,12.06933886,12.15877083
GWA_ETH,2016-08-01,11.83816497,11.98310553,11.03858547,11.04549146,3144666.05118937,11.59430708,11.5925552
GWA_ETH,2016-08-02,11.01110926,11.2075322,8.02640229,8.69250033,12184789.97030783,10.03028664,10.25857882
GWA_ETH,2016-08-03,8.78336286,10.30228997,8.78336286,10.14056958,7841131.16129008,9.51550168,9.53735871
GWA_ETH,2016-08-04,10.19555891,11.0908547,9.99231282,10.87274792,4725318.18012544,10.58291635,10.60345507
GWA_ETH,2016-08-05,10.88941555,11.08803893,10.68779949,10.789058500000001,2083124.01284173,10.83267724,10.84079274
GWA_ETH,2016-08-06,10.781783500000001,10.86789662,10.18501473,10.73816223,2319554.37959955,10.60084662,10.60175443
GWA_ETH,2016-08-07,10.75132453,11.03012917,10.69597234,10.82688459,2440418.88899527,10.83447038,10.83103508
GWA_ETH,2016-08-08,10.81084583,11.2970634,10.75894163,11.20791006,1981678.85956094,10.91228815,10.92048171
GWA_ETH,2016-08-09,11.23134212,12.43306185,11.11575599,12.17385448,5419262.26170812,11.80004903,11.656846
GWA_ETH,2016-08-10,12.18358601,12.463374400000001,11.95952263,12.23212013,3663310.88328669,12.23435374,12.22743257
GWA_ETH,2016-08-11,12.25007042,12.35572711,11.66432341,11.73522802,2652264.8669194,11.92103482,11.90956275
GWA_ETH,2016-08-12,11.72994066,12.09591088,11.65073734,11.83818912,2186557.58057059,11.84365707,11.84162192
GWA_ETH,2016-08-13,11.83117892,11.83117892,11.55536711,11.63017826,1191930.20397486,11.72082921,11.70910465
GWA_ETH,2016-08-14,11.63398352,11.75890727,11.18975004,11.28497824,1410152.38386737,11.50695921,11.52572489
GWA_ETH,2016-08-15,11.28593182,11.37059952,10.99859003,11.28773276,1170246.41257448,11.22499148,11.22223316
GWA_ETH,2016-08-16,11.29079882,11.31487085,11.0349739,11.17266001,933369.51047913,11.18802138,11.18877522
GWA_ETH,2016-08-17,11.165866000000001,11.186238000000001,10.76015323,10.77067973,1137116.39735997,11.00698996,11.01402207
GWA_ETH,2016-08-18,10.78117728,11.04691655,10.75154429,10.75154429,1030006.28430671,10.91956235,10.91658078
GWA_ETH,2016-08-19,10.78766428,10.80366438,10.73349462,10.76240568,771442.88142509,10.76601786,10.76542415
GWA_ETH,2016-08-20,10.76245212,11.34802115,10.76245212,11.28743306,1164566.88758202,11.1570301,11.14417003
GWA_ETH,2016-08-21,11.28312491,11.28899537,11.03081374,11.23018063,524269.18548357,11.13688537,11.13632975
GWA_ETH,2016-08-22,11.23052526,11.35591908,11.08633122,11.14348484,1058589.83573607,11.24188864,11.24564722
GWA_ETH,2016-08-23,11.16084759,11.26302427,10.87644512,11.01432581,944982.76061475,11.08219867,11.08511665
GWA_ETH,2016-08-24,11.03206962,11.1505089,10.99272373,11.02949512,692942.11078134,11.0623148,11.05980805
GWA_ETH,2016-08-25,11.0216648,11.391795199999999,11.01331429,11.35679066,1327067.81755679,11.21927084,11.20346475
GWA_ETH,2016-08-26,11.34948984,11.45117524,11.21911461,11.2899384,923264.68306633,11.3259339,11.32171624
GWA_ETH,2016-08-27,11.29464549,11.30304705,11.10842127,11.11911041,462571.95941343,11.21734507,11.20943964
GWA_ETH,2016-08-28,11.13265302,11.1351342,10.90548371,10.91515575,810938.19645961,11.03070993,11.03506843
GWA_ETH,2016-08-29,10.91171958,11.16714684,10.7997751,10.98040919,1210888.22412737,10.96773191,10.96632278
GWA_ETH,2016-08-30,11.00685927,11.32070631,10.96323425,11.26299288,1159174.38954124,11.14720455,11.14301194
GWA_ETH,2016-08-31,11.26003324,11.7105114,11.1927979,11.7105114,1739685.85313495,11.38808638,11.36755442
